"id";"kap_id";"kapitel";"tab_id";"tabelle";"jahr";"raum_id";"raum";"zei_id";"zeile";"quelle";"linktabellenkommentar";"zahl"
"020.020.2007.308.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"209.00"
"020.020.2007.308.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"112.00"
"020.020.2007.308.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"55.00"
"020.020.2007.308.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"158.00"
"020.020.2007.308.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"86.00"
"020.020.2007.308.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"26.00"
"020.020.2007.308.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"22.00"
"020.020.2007.308.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"308";"Lövenich";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"23.00"
"020.020.2007.309.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"389.00"
"020.020.2007.309.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"244.00"
"020.020.2007.309.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"125.00"
"020.020.2007.309.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"89.00"
"020.020.2007.309.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"156.00"
"020.020.2007.309.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"46.00"
"020.020.2007.309.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"39.00"
"020.020.2007.309.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"15.00"
"020.020.2007.309.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"309";"Widdersdorf";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"51.00"
"020.020.2007.401.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"4412.00"
"020.020.2007.401.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"3501.00"
"020.020.2007.401.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"1564.00"
"020.020.2007.401.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"1356.00"
"020.020.2007.401.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"2764.00"
"020.020.2007.401.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"1800.00"
"020.020.2007.401.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"332.00"
"020.020.2007.401.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"277.00"
"020.020.2007.401.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"401";"Ehrenfeld";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"313.00"
"020.020.2007.402.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"2008.00"
"020.020.2007.402.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1539.00"
"020.020.2007.402.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"736.00"
"020.020.2007.402.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"480.00"
"020.020.2007.402.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1176.00"
"020.020.2007.402.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"726.00"
"020.020.2007.402.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"175.00"
"020.020.2007.402.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"106.00"
"020.020.2007.402.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"402";"Neuehrenfeld";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"152.00"
"020.020.2007.403.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"3352.00"
"020.020.2007.403.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"2320.00"
"020.020.2007.403.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"1262.00"
"020.020.2007.403.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"805.00"
"020.020.2007.403.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1600.00"
"020.020.2007.403.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"715.00"
"020.020.2007.403.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"376.00"
"020.020.2007.403.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"178.00"
"020.020.2007.403.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"403";"Bickendorf";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"298.00"
"020.020.2007.404.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"769.00"
"020.020.2007.404.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"568.00"
"020.020.2007.404.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"300.00"
"020.020.2007.404.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"173.00"
"020.020.2007.404.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"428.00"
"020.020.2007.404.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"224.00"
"020.020.2007.404.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"89.00"
"020.020.2007.404.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"48.00"
"020.020.2007.404.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"404";"Vogelsang";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"56.00"
"020.020.2007.405.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"2257.00"
"020.020.2007.405.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1467.00"
"020.020.2007.405.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"824.00"
"020.020.2007.405.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"492.00"
"020.020.2007.405.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"975.00"
"020.020.2007.405.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"365.00"
"020.020.2007.405.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"228.00"
"020.020.2007.405.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"123.00"
"020.020.2007.405.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"405";"Bocklemünd/Mengenich";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"234.00"
"020.020.2007.406.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1647.00"
"020.020.2007.406.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1079.00"
"020.020.2007.406.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"635.00"
"020.020.2007.406.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"377.00"
"020.020.2007.406.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"737.00"
"020.020.2007.406.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"282.00"
"020.020.2007.406.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"208.00"
"020.020.2007.406.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"61.00"
"020.020.2007.406.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"406";"Ossendorf";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"172.00"
"020.020.2007.501.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"3001.00"
"020.020.2007.501.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"2331.00"
"020.020.2007.501.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"1108.00"
"020.020.2007.501.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"863.00"
"020.020.2007.501.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1815.00"
"020.020.2007.501.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"1148.00"
"020.020.2007.501.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"238.00"
"020.020.2007.501.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"171.00"
"020.020.2007.501.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"501";"Nippes";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"230.00"
"020.020.2007.502.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"662.00"
"020.020.2007.502.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"460.00"
"020.020.2007.502.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"256.00"
"020.020.2007.502.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"154.00"
"020.020.2007.502.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"340.00"
"020.020.2007.502.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"156.00"
"020.020.2007.502.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"79.00"
"020.020.2007.502.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"39.00"
"020.020.2007.502.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"502";"Mauenheim";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"59.00"
"020.020.2007.503.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"692.00"
"020.020.2007.503.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"547.00"
"020.020.2007.503.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"250.00"
"020.020.2007.503.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"168.00"
"020.020.2007.503.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"429.00"
"020.020.2007.503.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"275.00"
"020.020.2007.503.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"53.00"
"020.020.2007.503.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"45.00"
"020.020.2007.503.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"503";"Riehl";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"51.00"
"020.020.2007.504.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"2398.00"
"020.020.2007.504.020";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"20";"Erwerbsfähige Leistungsberechtigte";"Statistik der Bundesagentur für Arbeit";;"1681.00"
"020.020.2007.504.030";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"30";"darunter Frauen";"Statistik der Bundesagentur für Arbeit";;"895.00"
"020.020.2007.504.040";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"40";"darunter Ausländer/-innen";"Statistik der Bundesagentur für Arbeit";;"554.00"
"020.020.2007.504.060";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"60";"Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1239.00"
"020.020.2007.504.070";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"70";"darunter Single-BG";"Statistik der Bundesagentur für Arbeit";;"612.00"
"020.020.2007.504.080";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"80";"darunter Alleinerziehend";"Statistik der Bundesagentur für Arbeit";;"267.00"
"020.020.2007.504.090";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"90";"darunter Partner-BG ohne Kinder";"Statistik der Bundesagentur für Arbeit";;"142.00"
"020.020.2007.504.100";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"504";"Niehl";"100";"darunter Partner-BG mit Kind(ern)";"Statistik der Bundesagentur für Arbeit";;"196.00"
"020.020.2007.505.010";"020";"Gesundheit und Soziales";"020";"Leistungsberechtigte nach SGB II - Grundsicherung für Arbeitssuchende";"2007";"505";"Weidenpesch";"10";"Personen in Bedarfsgemeinschaften";"Statistik der Bundesagentur für Arbeit";;"1608.00"
